CL17645.Contig2_All	cds.comp142051_c0_seq3|m.40604	59.24	552	218	4	110	1753	2	550	0.0	  594	2852	270.5239	4912	101.1054	4378	97.4521	5169	103.8468	2374	49.2889	7701	169.4185	9078	225.7476	3887	103.3908	gi|46359618|dbj|BAD15288.1|	1072	0	78kDa glucose regulated protein [Crassostrea gigas]	gi|46359617|dbj|AB122065.1|	648	0	"Crassostrea gigas GRP78 mRNA for 78kDa glucose regulated protein, complete cds"	sp|Q16956|GRP78_APLCA	1030	0	78 kDa glucose-regulated protein OS=Aplysia californica PE=1 SV=1	SPAC22A12.15c	785	0	COG0443	Molecular chaperone	K09490	0	1010	bfo:BRAFLDRAFT_113824	heat shock 70kDa protein 5	GO:0051603//proteolysis involved in cellular protein catabolic process;GO:0043154//negative regulation of caspase activity;GO:0016246//RNA interference;GO:0030431//sleep;GO:0030512//negative regulation of transforming growth factor beta receptor signaling pathway;GO:0021680//cerebellar Purkinje cell layer development;GO:0021589//cerebellum structural organization;GO:0031398//positive regulation of protein ubiquitination;GO:0006983//ER overload response;GO:0006916//anti-apoptosis;GO:0006987//activation of signaling protein activity involved in unfolded protein response;GO:0042149//cellular response to glucose starvation;GO:0009408//response to heat;GO:0055114//oxidation reduction	GO:0043027//caspase inhibitor activity;GO:0043022//ribosome binding;GO:0031625//ubiquitin protein ligase binding;GO:0032440//2-alkenal reductase activity;GO:0051787//misfolded protein binding;GO:0016887//ATPase activity;GO:0005524//ATP binding	GO:0005793//ER-Golgi intermediate compartment;GO:0030176//integral to endoplasmic reticulum membrane;GO:0005788//endoplasmic reticulum lumen;GO:0008303//caspase complex;GO:0009986//cell surface;GO:0005875//microtubule associated complex;GO:0048471//perinuclear region of cytoplasm;GO:0005811//lipid particle;GO:0005634//nucleus
CL17645.Contig2_All	cds.comp142051_c0_seq4|m.40607	59.24	552	218	4	110	1753	2	550	0.0	  594	2852	270.5239	4912	101.1054	4378	97.4521	5169	103.8468	2374	49.2889	7701	169.4185	9078	225.7476	3887	103.3908	gi|46359618|dbj|BAD15288.1|	1072	0	78kDa glucose regulated protein [Crassostrea gigas]	gi|46359617|dbj|AB122065.1|	648	0	"Crassostrea gigas GRP78 mRNA for 78kDa glucose regulated protein, complete cds"	sp|Q16956|GRP78_APLCA	1030	0	78 kDa glucose-regulated protein OS=Aplysia californica PE=1 SV=1	SPAC22A12.15c	785	0	COG0443	Molecular chaperone	K09490	0	1010	bfo:BRAFLDRAFT_113824	heat shock 70kDa protein 5	GO:0051603//proteolysis involved in cellular protein catabolic process;GO:0043154//negative regulation of caspase activity;GO:0016246//RNA interference;GO:0030431//sleep;GO:0030512//negative regulation of transforming growth factor beta receptor signaling pathway;GO:0021680//cerebellar Purkinje cell layer development;GO:0021589//cerebellum structural organization;GO:0031398//positive regulation of protein ubiquitination;GO:0006983//ER overload response;GO:0006916//anti-apoptosis;GO:0006987//activation of signaling protein activity involved in unfolded protein response;GO:0042149//cellular response to glucose starvation;GO:0009408//response to heat;GO:0055114//oxidation reduction	GO:0043027//caspase inhibitor activity;GO:0043022//ribosome binding;GO:0031625//ubiquitin protein ligase binding;GO:0032440//2-alkenal reductase activity;GO:0051787//misfolded protein binding;GO:0016887//ATPase activity;GO:0005524//ATP binding	GO:0005793//ER-Golgi intermediate compartment;GO:0030176//integral to endoplasmic reticulum membrane;GO:0005788//endoplasmic reticulum lumen;GO:0008303//caspase complex;GO:0009986//cell surface;GO:0005875//microtubule associated complex;GO:0048471//perinuclear region of cytoplasm;GO:0005811//lipid particle;GO:0005634//nucleus
CL17645.Contig2_All	cds.comp142051_c0_seq5|m.40610	64.38	365	126	3	233	1315	2	366	9e-142	  431	2852	270.5239	4912	101.1054	4378	97.4521	5169	103.8468	2374	49.2889	7701	169.4185	9078	225.7476	3887	103.3908	gi|46359618|dbj|BAD15288.1|	1072	0	78kDa glucose regulated protein [Crassostrea gigas]	gi|46359617|dbj|AB122065.1|	648	0	"Crassostrea gigas GRP78 mRNA for 78kDa glucose regulated protein, complete cds"	sp|Q16956|GRP78_APLCA	1030	0	78 kDa glucose-regulated protein OS=Aplysia californica PE=1 SV=1	SPAC22A12.15c	785	0	COG0443	Molecular chaperone	K09490	0	1010	bfo:BRAFLDRAFT_113824	heat shock 70kDa protein 5	GO:0051603//proteolysis involved in cellular protein catabolic process;GO:0043154//negative regulation of caspase activity;GO:0016246//RNA interference;GO:0030431//sleep;GO:0030512//negative regulation of transforming growth factor beta receptor signaling pathway;GO:0021680//cerebellar Purkinje cell layer development;GO:0021589//cerebellum structural organization;GO:0031398//positive regulation of protein ubiquitination;GO:0006983//ER overload response;GO:0006916//anti-apoptosis;GO:0006987//activation of signaling protein activity involved in unfolded protein response;GO:0042149//cellular response to glucose starvation;GO:0009408//response to heat;GO:0055114//oxidation reduction	GO:0043027//caspase inhibitor activity;GO:0043022//ribosome binding;GO:0031625//ubiquitin protein ligase binding;GO:0032440//2-alkenal reductase activity;GO:0051787//misfolded protein binding;GO:0016887//ATPase activity;GO:0005524//ATP binding	GO:0005793//ER-Golgi intermediate compartment;GO:0030176//integral to endoplasmic reticulum membrane;GO:0005788//endoplasmic reticulum lumen;GO:0008303//caspase complex;GO:0009986//cell surface;GO:0005875//microtubule associated complex;GO:0048471//perinuclear region of cytoplasm;GO:0005811//lipid particle;GO:0005634//nucleus
CL17645.Contig2_All	cds.comp143393_c1_seq1|m.45861	54.49	534	221	7	2	1576	80	600	1e-161	  494	2852	270.5239	4912	101.1054	4378	97.4521	5169	103.8468	2374	49.2889	7701	169.4185	9078	225.7476	3887	103.3908	gi|46359618|dbj|BAD15288.1|	1072	0	78kDa glucose regulated protein [Crassostrea gigas]	gi|46359617|dbj|AB122065.1|	648	0	"Crassostrea gigas GRP78 mRNA for 78kDa glucose regulated protein, complete cds"	sp|Q16956|GRP78_APLCA	1030	0	78 kDa glucose-regulated protein OS=Aplysia californica PE=1 SV=1	SPAC22A12.15c	785	0	COG0443	Molecular chaperone	K09490	0	1010	bfo:BRAFLDRAFT_113824	heat shock 70kDa protein 5	GO:0051603//proteolysis involved in cellular protein catabolic process;GO:0043154//negative regulation of caspase activity;GO:0016246//RNA interference;GO:0030431//sleep;GO:0030512//negative regulation of transforming growth factor beta receptor signaling pathway;GO:0021680//cerebellar Purkinje cell layer development;GO:0021589//cerebellum structural organization;GO:0031398//positive regulation of protein ubiquitination;GO:0006983//ER overload response;GO:0006916//anti-apoptosis;GO:0006987//activation of signaling protein activity involved in unfolded protein response;GO:0042149//cellular response to glucose starvation;GO:0009408//response to heat;GO:0055114//oxidation reduction	GO:0043027//caspase inhibitor activity;GO:0043022//ribosome binding;GO:0031625//ubiquitin protein ligase binding;GO:0032440//2-alkenal reductase activity;GO:0051787//misfolded protein binding;GO:0016887//ATPase activity;GO:0005524//ATP binding	GO:0005793//ER-Golgi intermediate compartment;GO:0030176//integral to endoplasmic reticulum membrane;GO:0005788//endoplasmic reticulum lumen;GO:0008303//caspase complex;GO:0009986//cell surface;GO:0005875//microtubule associated complex;GO:0048471//perinuclear region of cytoplasm;GO:0005811//lipid particle;GO:0005634//nucleus
CL17645.Contig2_All	cds.comp143393_c1_seq5|m.45864	54.49	534	221	7	2	1576	80	600	1e-161	  494	2852	270.5239	4912	101.1054	4378	97.4521	5169	103.8468	2374	49.2889	7701	169.4185	9078	225.7476	3887	103.3908	gi|46359618|dbj|BAD15288.1|	1072	0	78kDa glucose regulated protein [Crassostrea gigas]	gi|46359617|dbj|AB122065.1|	648	0	"Crassostrea gigas GRP78 mRNA for 78kDa glucose regulated protein, complete cds"	sp|Q16956|GRP78_APLCA	1030	0	78 kDa glucose-regulated protein OS=Aplysia californica PE=1 SV=1	SPAC22A12.15c	785	0	COG0443	Molecular chaperone	K09490	0	1010	bfo:BRAFLDRAFT_113824	heat shock 70kDa protein 5	GO:0051603//proteolysis involved in cellular protein catabolic process;GO:0043154//negative regulation of caspase activity;GO:0016246//RNA interference;GO:0030431//sleep;GO:0030512//negative regulation of transforming growth factor beta receptor signaling pathway;GO:0021680//cerebellar Purkinje cell layer development;GO:0021589//cerebellum structural organization;GO:0031398//positive regulation of protein ubiquitination;GO:0006983//ER overload response;GO:0006916//anti-apoptosis;GO:0006987//activation of signaling protein activity involved in unfolded protein response;GO:0042149//cellular response to glucose starvation;GO:0009408//response to heat;GO:0055114//oxidation reduction	GO:0043027//caspase inhibitor activity;GO:0043022//ribosome binding;GO:0031625//ubiquitin protein ligase binding;GO:0032440//2-alkenal reductase activity;GO:0051787//misfolded protein binding;GO:0016887//ATPase activity;GO:0005524//ATP binding	GO:0005793//ER-Golgi intermediate compartment;GO:0030176//integral to endoplasmic reticulum membrane;GO:0005788//endoplasmic reticulum lumen;GO:0008303//caspase complex;GO:0009986//cell surface;GO:0005875//microtubule associated complex;GO:0048471//perinuclear region of cytoplasm;GO:0005811//lipid particle;GO:0005634//nucleus
CL17645.Contig2_All	cds.comp90424_c0_seq1|m.4591	64.22	587	205	4	2	1753	78	662	0.0	  693	2852	270.5239	4912	101.1054	4378	97.4521	5169	103.8468	2374	49.2889	7701	169.4185	9078	225.7476	3887	103.3908	gi|46359618|dbj|BAD15288.1|	1072	0	78kDa glucose regulated protein [Crassostrea gigas]	gi|46359617|dbj|AB122065.1|	648	0	"Crassostrea gigas GRP78 mRNA for 78kDa glucose regulated protein, complete cds"	sp|Q16956|GRP78_APLCA	1030	0	78 kDa glucose-regulated protein OS=Aplysia californica PE=1 SV=1	SPAC22A12.15c	785	0	COG0443	Molecular chaperone	K09490	0	1010	bfo:BRAFLDRAFT_113824	heat shock 70kDa protein 5	GO:0051603//proteolysis involved in cellular protein catabolic process;GO:0043154//negative regulation of caspase activity;GO:0016246//RNA interference;GO:0030431//sleep;GO:0030512//negative regulation of transforming growth factor beta receptor signaling pathway;GO:0021680//cerebellar Purkinje cell layer development;GO:0021589//cerebellum structural organization;GO:0031398//positive regulation of protein ubiquitination;GO:0006983//ER overload response;GO:0006916//anti-apoptosis;GO:0006987//activation of signaling protein activity involved in unfolded protein response;GO:0042149//cellular response to glucose starvation;GO:0009408//response to heat;GO:0055114//oxidation reduction	GO:0043027//caspase inhibitor activity;GO:0043022//ribosome binding;GO:0031625//ubiquitin protein ligase binding;GO:0032440//2-alkenal reductase activity;GO:0051787//misfolded protein binding;GO:0016887//ATPase activity;GO:0005524//ATP binding	GO:0005793//ER-Golgi intermediate compartment;GO:0030176//integral to endoplasmic reticulum membrane;GO:0005788//endoplasmic reticulum lumen;GO:0008303//caspase complex;GO:0009986//cell surface;GO:0005875//microtubule associated complex;GO:0048471//perinuclear region of cytoplasm;GO:0005811//lipid particle;GO:0005634//nucleus
CL17731.Contig1_All	cds.comp29317_c0_seq1|m.994	54.73	296	131	3	151	1029	37	332	1e-109	  329	1210	61.3572	384	18.6299	125	6.5583	109	5.1615	82	4.0128	824	42.7273	186	10.9021	120	7.5234	gi|260786369|ref|XP_002588230.1|	284.6	5.00E-75	hypothetical protein BRAFLDRAFT_124696 [Branchiostoma floridae] >gi|229273390|gb|EEN44241.1| hypothetical protein BRAFLDRAFT_124696 [Branchiostoma floridae]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	-	-	-
CL17731.Contig2_All	cds.comp29317_c0_seq1|m.994	54.39	296	132	3	1977	1099	37	332	1e-106	  332	2136	54.7159	641	17.6166	137	4.0718	67	1.7973	103	2.8553	1263	37.0993	45	1.4941	44	1.5627	gi|260786369|ref|XP_002588230.1|	284.3	1.00E-74	hypothetical protein BRAFLDRAFT_124696 [Branchiostoma floridae] >gi|229273390|gb|EEN44241.1| hypothetical protein BRAFLDRAFT_124696 [Branchiostoma floridae]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	-	-	-
CL17731.Contig3_All	cds.comp29317_c0_seq1|m.994	54.39	296	132	3	1038	160	37	332	1e-110	  332	1197	269.4976	2960	145.1654	2224	117.9521	359	17.1845	616	30.4723	2372	124.3322	101	5.9842	398	25.2235	gi|260786369|ref|XP_002588230.1|	282	3.00E-74	hypothetical protein BRAFLDRAFT_124696 [Branchiostoma floridae] >gi|229273390|gb|EEN44241.1| hypothetical protein BRAFLDRAFT_124696 [Branchiostoma floridae]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	-	-	-
CL1798.Contig3_All	cds.comp144268_c1_seq1|m.50713	38.62	637	363	12	3337	1499	2	634	1e-102	  342	3912	163.2412	4364	65.4864	160	2.5965	497	7.2794	593	8.9758	6095	97.7548	650	11.7841	910	17.6465	gi|260801915|ref|XP_002595840.1|	612.5	4.00E-173	hypothetical protein BRAFLDRAFT_268046 [Branchiostoma floridae] >gi|229281089|gb|EEN51852.1| hypothetical protein BRAFLDRAFT_268046 [Branchiostoma floridae]	--	--	--	--	sp|Q9Y289|SC5A6_HUMAN	519	2.00E-146	Sodium-dependent multivitamin transporter OS=Homo sapiens GN=SLC5A6 PE=2 SV=2	sll1087	206	3.00E-52	COG0591	Na+/proline symporter	K14388	7.00E-174	612	bfo:BRAFLDRAFT_268046	"solute carrier family 5 (sodium-coupled monocarboxylate transporter), member 8/12"	GO:0006810//transport	-	-
CL1911.Contig1_All	cds.comp133204_c0_seq1|m.21200	66.67	249	81	1	82	828	4	250	5e-113	  331	909	85.6701	945	61.0286	170	11.8727	255	16.0736	261	17.0018	357	24.6415	420	32.7694	157	13.1024	gi|156381928|ref|XP_001632307.1|	314.7	3.00E-84	predicted protein [Nematostella vectensis] >gi|156219361|gb|EDO40244.1| predicted protein [Nematostella vectensis]	--	--	--	--	sp|Q5E951|TBCB_BOVIN	277	3.00E-74	Tubulin-folding cofactor B OS=Bos taurus GN=TBCB PE=2 SV=1	ECU06g0410	70.5	4.00E-12	COG5244	Dynactin complex subunit involved in mitotic spindle partitioning in anaphase B	K04648	1.00E-15	84	acs:100558573	dynactin 1	GO:0007275//multicellular organismal development;GO:0007023//post-chaperonin tubulin folding pathway	-	GO:0005856//cytoskeleton;GO:0005829//cytosol
CL1911.Contig1_All	cds.comp133204_c0_seq4|m.21202	66.67	249	81	1	82	828	25	271	3e-113	  332	909	85.6701	945	61.0286	170	11.8727	255	16.0736	261	17.0018	357	24.6415	420	32.7694	157	13.1024	gi|156381928|ref|XP_001632307.1|	314.7	3.00E-84	predicted protein [Nematostella vectensis] >gi|156219361|gb|EDO40244.1| predicted protein [Nematostella vectensis]	--	--	--	--	sp|Q5E951|TBCB_BOVIN	277	3.00E-74	Tubulin-folding cofactor B OS=Bos taurus GN=TBCB PE=2 SV=1	ECU06g0410	70.5	4.00E-12	COG5244	Dynactin complex subunit involved in mitotic spindle partitioning in anaphase B	K04648	1.00E-15	84	acs:100558573	dynactin 1	GO:0007275//multicellular organismal development;GO:0007023//post-chaperonin tubulin folding pathway	-	GO:0005856//cytoskeleton;GO:0005829//cytosol
CL1989.Contig2_All	cds.comp138254_c0_seq1|m.29805	77.38	442	94	1	165	1490	5	440	0.0	  662	1979	109.9733	2148	63.7168	590	18.9265	812	23.5097	386	11.5494	1459	46.2565	561	20.1048	519	19.8947	gi|344268942|ref|XP_003406315.1|	686	0	PREDICTED: vacuolar protein sorting-associated protein 4B-like [Loxodonta africana]	gi|328789332|ref|XM_393250.4|	133	3.00E-27	"PREDICTED: Apis mellifera vacuolar protein sorting 4, transcript variant 1 (Vps4), mRNA"	sp|O75351|VPS4B_HUMAN	677	0	Vacuolar protein sorting-associated protein 4B OS=Homo sapiens GN=VPS4B PE=1 SV=2	SPAC2G11.06	495	1.00E-139	COG0464	ATPases of the AAA+ class	K12196	0	685	isc:IscW_ISCW007889	vacuolar protein-sorting-associated protein 4	GO:0033993//response to lipid;GO:0007049//cell cycle;GO:0006813//potassium ion transport;GO:0032367//intracellular cholesterol transport;GO:0006200//ATP catabolic process;GO:0016044//membrane organization;GO:0051301//cell division;GO:0007032//endosome organization;GO:0015031//protein transport;GO:0032510//endosome to lysosome transport via multivesicular body sorting pathway	GO:0008022//protein C-terminus binding;GO:0005524//ATP binding;GO:0008568//microtubule-severing ATPase activity	GO:0005829//cytosol;GO:0005764//lysosome;GO:0031902//late endosome membrane;GO:0005774//vacuolar membrane;GO:0005769//early endosome;GO:0005634//nucleus
CL2137.Contig3_All	cds.comp144476_c0_seq1|m.51992	73.64	1013	263	4	4055	1023	39	1049	0.0	 1558	4465	117.0116	2983	39.2191	2697	38.3464	4172	53.5376	1782	23.6322	5536	77.7925	4700	74.655	1951	33.1476	gi|296531393|ref|NP_001171842.1|	1419.1	0	ubiquitin-like modifier-activating enzyme 1 [Saccoglossus kowalevskii]	gi|226487427|emb|FN318856.1|	81.8	2.00E-11	"Schistosoma japonicum isolate Anhui full length mRNA clone SJFCE2957.003|FSE_210_24_H03, complete sequence"	sp|Q5U300|UBA1_RAT	1366	0	Ubiquitin-like modifier-activating enzyme 1 OS=Rattus norvegicus GN=Uba1 PE=1 SV=1	YKL210w	1049	0	COG0476	Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2	K03178	0	1415	bfo:BRAFLDRAFT_255626	ubiquitin-activating enzyme E1 [EC:6.3.2.19]	GO:0006464//protein modification process	GO:0005524//ATP binding;GO:0008641//small protein activating enzyme activity;GO:0016874//ligase activity	-
CL2387.Contig2_All	cds.comp144400_c1_seq1|m.51478	60.76	446	160	5	1450	128	14	449	0.0	  556	1502	65.0543	554	21.6524	1020	43.1117	1416	54.0169	493	19.4355	1039	43.4019	1469	69.364	726	36.6677	gi|170041921|ref|XP_001848695.1|	565.1	2.00E-159	disulfide-isomerase A6 [Culex quinquefasciatus] >gi|167865489|gb|EDS28872.1| disulfide-isomerase A6 [Culex quinquefasciatus]	gi|388453822|ref|NM_001266635.1|	73.8	2.00E-09	"Macaca mulatta protein disulfide isomerase family A, member 6 (PDIA6), mRNA"	sp|Q63081|PDIA6_RAT	550	4.00E-156	Protein disulfide-isomerase A6 OS=Rattus norvegicus GN=Pdia6 PE=1 SV=2	SPAC17H9.14c	115	3.00E-25	COG0526	Thiol-disulfide isomerase and thioredoxins	K09584	4.00E-160	565	cqu:CpipJ_CPIJ007327	protein disulfide-isomerase A6 [EC:5.3.4.1]	GO:0006457//protein folding	GO:0005509//calcium ion binding;GO:0003756//protein disulfide isomerase activity	GO:0005788//endoplasmic reticulum lumen;GO:0005793//ER-Golgi intermediate compartment;GO:0005811//lipid particle
CL2387.Contig2_All	cds.comp144400_c1_seq2|m.51480	60.76	446	160	5	1450	128	14	449	0.0	  556	1502	65.0543	554	21.6524	1020	43.1117	1416	54.0169	493	19.4355	1039	43.4019	1469	69.364	726	36.6677	gi|170041921|ref|XP_001848695.1|	565.1	2.00E-159	disulfide-isomerase A6 [Culex quinquefasciatus] >gi|167865489|gb|EDS28872.1| disulfide-isomerase A6 [Culex quinquefasciatus]	gi|388453822|ref|NM_001266635.1|	73.8	2.00E-09	"Macaca mulatta protein disulfide isomerase family A, member 6 (PDIA6), mRNA"	sp|Q63081|PDIA6_RAT	550	4.00E-156	Protein disulfide-isomerase A6 OS=Rattus norvegicus GN=Pdia6 PE=1 SV=2	SPAC17H9.14c	115	3.00E-25	COG0526	Thiol-disulfide isomerase and thioredoxins	K09584	4.00E-160	565	cqu:CpipJ_CPIJ007327	protein disulfide-isomerase A6 [EC:5.3.4.1]	GO:0006457//protein folding	GO:0005509//calcium ion binding;GO:0003756//protein disulfide isomerase activity	GO:0005788//endoplasmic reticulum lumen;GO:0005793//ER-Golgi intermediate compartment;GO:0005811//lipid particle
CL2479.Contig3_All	cds.comp129170_c0_seq1|m.17015	54.43	395	178	1	2146	968	1	395	3e-147	  442	2397	92.6619	1755	42.9808	1036	27.4383	704	16.8283	802	19.8118	1898	49.6811	447	13.2258	231	7.3107	gi|325297140|ref|NP_001191579.1|	505	6.00E-141	pannexin 2 [Aplysia californica] >gi|54398902|gb|AAV33850.1| pannexin 2 [Aplysia californica]	--	--	--	--	sp|O01393|UNC9_CAEEL	291	5.00E-78	Innexin unc-9 OS=Caenorhabditis elegans GN=unc-9 PE=2 SV=1	--	--	--	--	--	K03443	4.00E-06	54.3	mgp:100548127	pannexin	-	-	GO:0044425//membrane part
CL2479.Contig3_All	cds.comp144472_c1_seq1|m.51976	44.95	376	204	3	2137	1010	5	377	1e-104	  331	2397	92.6619	1755	42.9808	1036	27.4383	704	16.8283	802	19.8118	1898	49.6811	447	13.2258	231	7.3107	gi|325297140|ref|NP_001191579.1|	505	6.00E-141	pannexin 2 [Aplysia californica] >gi|54398902|gb|AAV33850.1| pannexin 2 [Aplysia californica]	--	--	--	--	sp|O01393|UNC9_CAEEL	291	5.00E-78	Innexin unc-9 OS=Caenorhabditis elegans GN=unc-9 PE=2 SV=1	--	--	--	--	--	K03443	4.00E-06	54.3	mgp:100548127	pannexin	-	-	GO:0044425//membrane part
CL2479.Contig4_All	cds.comp129170_c0_seq1|m.17015	54.18	395	179	1	241	1419	1	395	9e-148	  444	2412	67.3877	1265	30.7878	117	3.0795	179	4.2522	76	1.8658	1407	36.5999	294	8.6448	149	4.6863	gi|325297140|ref|NP_001191579.1|	504.6	8.00E-141	pannexin 2 [Aplysia californica] >gi|54398902|gb|AAV33850.1| pannexin 2 [Aplysia californica]	gi|371922330|dbj|AK399749.1|	63.9	3.00E-06	"Sus scrofa mRNA, clone: BMWN10063A07, expressed in bone marrow"	sp|O01393|UNC9_CAEEL	290	1.00E-77	Innexin unc-9 OS=Caenorhabditis elegans GN=unc-9 PE=2 SV=1	--	--	--	--	--	--	--	--	--	--	-	-	GO:0044425//membrane part
CL2479.Contig4_All	cds.comp144472_c1_seq1|m.51976	44.50	382	209	3	250	1395	5	383	8e-106	  334	2412	67.3877	1265	30.7878	117	3.0795	179	4.2522	76	1.8658	1407	36.5999	294	8.6448	149	4.6863	gi|325297140|ref|NP_001191579.1|	504.6	8.00E-141	pannexin 2 [Aplysia californica] >gi|54398902|gb|AAV33850.1| pannexin 2 [Aplysia californica]	gi|371922330|dbj|AK399749.1|	63.9	3.00E-06	"Sus scrofa mRNA, clone: BMWN10063A07, expressed in bone marrow"	sp|O01393|UNC9_CAEEL	290	1.00E-77	Innexin unc-9 OS=Caenorhabditis elegans GN=unc-9 PE=2 SV=1	--	--	--	--	--	--	--	--	--	--	-	-	GO:0044425//membrane part
CL2571.Contig1_All	cds.comp139014_c0_seq1|m.31456	75.68	366	86	1	78	1175	1	363	0.0	  593	2491	182.0517	3949	93.0634	4887	124.5471	8690	199.8859	4386	104.2588	3533	88.9883	4749	135.2106	5640	171.76	gi|291237312|ref|XP_002738580.1|	729.9	0	PREDICTED: guanine nucleotide binding protein-like 2 (nucleolar)-like [Saccoglossus kowalevskii]	gi|380013006|ref|XR_142540.1|	89.7	5.00E-14	"PREDICTED: Apis florea nucleolar GTP-binding protein 2-like (LOC100866015), miscRNA"	sp|Q13823|NOG2_HUMAN	657	0	Nucleolar GTP-binding protein 2 OS=Homo sapiens GN=GNL2 PE=1 SV=1	YNR053c	498	3.00E-140	COG1161	Predicted GTPases	K14537	0	702	spu:585370	nuclear GTP-binding protein	-	-	GO:0005622//intracellular
CL2571.Contig1_All	cds.comp139014_c0_seq2|m.31460	70.09	535	154	2	78	1673	1	532	0.0	  785	2491	182.0517	3949	93.0634	4887	124.5471	8690	199.8859	4386	104.2588	3533	88.9883	4749	135.2106	5640	171.76	gi|291237312|ref|XP_002738580.1|	729.9	0	PREDICTED: guanine nucleotide binding protein-like 2 (nucleolar)-like [Saccoglossus kowalevskii]	gi|380013006|ref|XR_142540.1|	89.7	5.00E-14	"PREDICTED: Apis florea nucleolar GTP-binding protein 2-like (LOC100866015), miscRNA"	sp|Q13823|NOG2_HUMAN	657	0	Nucleolar GTP-binding protein 2 OS=Homo sapiens GN=GNL2 PE=1 SV=1	YNR053c	498	3.00E-140	COG1161	Predicted GTPases	K14537	0	702	spu:585370	nuclear GTP-binding protein	-	-	GO:0005622//intracellular
CL2609.Contig1_All	cds.comp133269_c0_seq1|m.21289	87.94	373	40	2	281	1384	100	472	0.0	  592	1508	71.9921	803	31.2593	1074	45.2135	1672	63.5288	1114	43.7423	979	40.7328	1290	60.6696	849	42.7094	gi|50882018|gb|AAT85577.1|	664.8	0	U2 small nuclear ribonucleoprotein auxiliary factor large subunit [Alvinella pompejana]	gi|50882017|gb|AY679693.1|	180	1.00E-41	"Alvinella pompejana U2 small nuclear ribonucleoprotein auxiliary factor large subunit mRNA, complete cds"	sp|P26369|U2AF2_MOUSE	632	0	Splicing factor U2AF 65 kDa subunit OS=Mus musculus GN=U2af2 PE=1 SV=3	--	--	--	--	--	K12837	0	639	aag:AaeL_AAEL002818	splicing factor U2AF 65 kDa subunit	"GO:0006369//termination of RNA polymerase II transcription;GO:0031124//mRNA 3'-end processing;GO:0046660//female sex differentiation;GO:0000398//nuclear mRNA splicing, via spliceosome;GO:0006406//mRNA export from nucleus"	GO:0003723//RNA binding;GO:0070742//C2H2 zinc finger domain binding;GO:0019899//enzyme binding;GO:0000166//nucleotide binding	GO:0005681//spliceosomal complex;GO:0016607//nuclear speck
CL2609.Contig1_All	cds.comp133269_c0_seq2|m.21292	86.94	245	27	2	665	1384	1	245	2e-125	  369	1508	71.9921	803	31.2593	1074	45.2135	1672	63.5288	1114	43.7423	979	40.7328	1290	60.6696	849	42.7094	gi|50882018|gb|AAT85577.1|	664.8	0	U2 small nuclear ribonucleoprotein auxiliary factor large subunit [Alvinella pompejana]	gi|50882017|gb|AY679693.1|	180	1.00E-41	"Alvinella pompejana U2 small nuclear ribonucleoprotein auxiliary factor large subunit mRNA, complete cds"	sp|P26369|U2AF2_MOUSE	632	0	Splicing factor U2AF 65 kDa subunit OS=Mus musculus GN=U2af2 PE=1 SV=3	--	--	--	--	--	K12837	0	639	aag:AaeL_AAEL002818	splicing factor U2AF 65 kDa subunit	"GO:0006369//termination of RNA polymerase II transcription;GO:0031124//mRNA 3'-end processing;GO:0046660//female sex differentiation;GO:0000398//nuclear mRNA splicing, via spliceosome;GO:0006406//mRNA export from nucleus"	GO:0003723//RNA binding;GO:0070742//C2H2 zinc finger domain binding;GO:0019899//enzyme binding;GO:0000166//nucleotide binding	GO:0005681//spliceosomal complex;GO:0016607//nuclear speck
CL2651.Contig10_All	cds.comp132879_c1_seq1|m.20758	56.60	371	154	3	290	1396	12	377	9e-153	  445	1526	2361.2908	27507	1058.1668	13650	567.8623	14518	545.1152	8490	329.4361	31694	1303.124	10024	465.8745	12360	614.4416	gi|341579620|gb|AEK81538.1|	747.7	0	beta-actin [Meretrix meretrix]	gi|341579619|gb|JN084197.1|	831	0	"Meretrix meretrix beta-actin mRNA, complete cds"	sp|P12716|ACTC_PISOC	745	0	"Actin, cytoplasmic OS=Pisaster ochraceus PE=3 SV=1"	SPBC32H8.12c	695	0	COG5277	Actin and related proteins	K05692	0	747	nve:NEMVE_v1g188243	actin beta/gamma 1	-	GO:0005524//ATP binding	GO:0005856//cytoskeleton;GO:0005737//cytoplasm
CL2651.Contig10_All	cds.comp132879_c1_seq4|m.20760	56.60	371	154	3	290	1396	12	377	9e-153	  445	1526	2361.2908	27507	1058.1668	13650	567.8623	14518	545.1152	8490	329.4361	31694	1303.124	10024	465.8745	12360	614.4416	gi|341579620|gb|AEK81538.1|	747.7	0	beta-actin [Meretrix meretrix]	gi|341579619|gb|JN084197.1|	831	0	"Meretrix meretrix beta-actin mRNA, complete cds"	sp|P12716|ACTC_PISOC	745	0	"Actin, cytoplasmic OS=Pisaster ochraceus PE=3 SV=1"	SPBC32H8.12c	695	0	COG5277	Actin and related proteins	K05692	0	747	nve:NEMVE_v1g188243	actin beta/gamma 1	-	GO:0005524//ATP binding	GO:0005856//cytoskeleton;GO:0005737//cytoplasm
